Username,Likes,Date,Text
Ansh Sahu,0,2023-09-23T16:04:37Z,"anime ko cartoon bol diya <a href=""https://www.youtube.com/watch?v=E37qXV08ef0&amp;t=5m15s"">5:15</a><br>anime wali tshirt pehen leta hu cool laguga had a face be like<br>mean while itachi fan are on its way to that man .......💀💀"
Robundeep Singh,0,2023-09-23T16:03:18Z,❤❤❤
Hawa Singh Rupana,0,2023-09-23T16:00:48Z,Babbu Maan legend ❤❤
G Maan,0,2023-09-23T16:00:17Z,Pround to be punjabi
Sonu Senani official,0,2023-09-23T15:59:24Z,Great ho tusi kaka ji world best coman singer🙏🙏💪💪🫡🫡🫡🫡🫡🫡
Yogesh Phogat,0,2023-09-23T15:58:25Z,Bhai aap gajb ho❤
R k vishvkarma,1,2023-09-23T15:55:55Z,Møst favourite kaka ❣️❣️❣️😊
RAJ RAAJ,0,2023-09-23T15:55:20Z,@lallantop@kaka Best reply by kaka of all questions like a intectuals....
Wheels on Earth,0,2023-09-23T15:49:52Z,Over all acha episode tha but ye apki team ki tarf se much Jada hi casual behaviour ho gaya Kaka sir ke sath. Ye main isliye bola raha hu Kyuki apke kafi star&#39;s ke sath interview dekhe hai Maine baki jagha esa feel nahi Hua mujhe
Satya,1,2023-09-23T15:46:21Z,"जिन लोगो ने अपने धरम ग्रंथों में एक जाती को supermacy दे रखी है , उन को जाटो के सांग्स में प्रॉब्लम लग रही है 😅"
Harshvardhan Tripathi,0,2023-09-23T15:46:09Z,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
"hydra,cren,videos",0,2023-09-23T15:39:39Z,Bilo bage bilia da ki karengi is ka shi Arth hai jiski chamak ya dikhava jyada hota hai uske pale kuch nhi hota apka sath nibhane vala hona chahiye chahe wo kala bila hi ho bage bile ki jarurat nahi hai 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 kro like meri tarah savle rang vale ya vali
Climaxwala,0,2023-09-23T15:39:32Z,Mujhe esha laga ki aap log kaka Bhai ko ijjat se interview nahi le rahe ho
RAJ RAAJ,0,2023-09-23T15:34:05Z,Thanks LALLANTOP for inviting such a brilliant singer........
फलाने,0,2023-09-23T15:33:08Z,Genius बंदा है भाई ❤
Sameer Modi,0,2023-09-23T15:27:53Z,Kya awaz hai inki song sunne mein sch mein mja aata hai....
Guru Ji,0,2023-09-23T15:25:52Z,love you brooooooo 🎉🎉🎉🎉❤❤
BROWN々W O L F々,1,2023-09-23T15:25:45Z,How clean mindset and angle of think he has is beautiful ❤
Amazing Journey With Chandra,0,2023-09-23T15:17:57Z,Voice ❤❤
UPSC CSE aispraint ,0,2023-09-23T15:16:56Z,Good Singer 😊
Punjab Maan Singh kahlon,0,2023-09-23T15:16:39Z,ਕਾਕਾ❤❤❤❤❤❤
Wrong Number,0,2023-09-23T15:13:12Z,Chaa Lyado😂😂
Mr Rango,0,2023-09-23T15:10:16Z,Bohot acha laga Punjabi artist ko iis mahol mai dekh kar
GC GAMER,1,2023-09-23T15:10:03Z,sir mai abhi 11th me hu to mujhe konsa batch lena chahiye
raushan lobo,0,2023-09-23T15:08:38Z,"Engineer ko loge toh, ye sab story common hai 😂😂"
Vikas Patel,0,2023-09-23T15:03:21Z,Kaka ke fan hai ham to
vikas ghildiyal,0,2023-09-23T15:03:07Z,One of my favourite interviews👍👍
Abhishek Dubey,0,2023-09-23T15:00:26Z,Bhakk... 😢😢बेंचो
Sunilz Nir,0,2023-09-23T14:59:42Z,झुंझुनूं राजस्थान से big fan ❤
dharmender sehrawat,0,2023-09-23T14:58:56Z,Sir jaani ko leke aao set pe
lovepreet singh Brar,0,2023-09-23T14:58:25Z,Long live rehna jatt dilan vich ni❤
Punjabi Vlog and Stories,0,2023-09-23T14:56:41Z,",बिल्लो बग्गे बिलिया दा की करेंगी, इसका मतलब है , बिल्लो यानी लड़की का ज़िकर हो रहा है और बग्गे मतलब गोरे , बिल्ले यहाँ पर लड़को को कहा गया है,मतलब सिंगर लड़की को कह रहा है के गोरे रंग वाले आदमी या लड़के का क्या करोगी जब उसका दिल ही काला है मतलब स्वार्थी है....इस गीत में सिंगर कहना चाहता है के जो लड़की काले रंग के लिबास तो पसंद करती है पर काले रंग के किसी लड़के या आदमी को पसंद नहीं करती❤❤"
bhagalpuri saree,0,2023-09-23T14:56:31Z,Lakho dilo ki awaj hai kaka ❤️❤️❤️
Prince raj,0,2023-09-23T14:53:18Z,Really mazza aa gya ye interview me  . I really smile with inner core❤❤
Dr Music,0,2023-09-23T14:53:01Z,Nice 👍
crazzy vlogs,0,2023-09-23T14:52:52Z,"Pahli baar lallantop pe koi interview pura dekha,great person kaka,gaane to badhiya hai hi utna hi insan bhi,"
Navsangat Nijjar,0,2023-09-23T14:48:58Z,Kaka👍👍👍
Kishan Chaudhary,0,2023-09-23T14:46:50Z,Ab tk m smjhta tha ki KAKA ji auto driver the 😂aj pta chla engineer h bhai
Ranjeet Singh,0,2023-09-23T14:46:26Z,कनक कनक  अनुप्रास अलंकार नहीं यमक अलंकार है सौरभ जी
prohit,0,2023-09-23T14:43:25Z,I love lallantop
gurdeep,0,2023-09-23T14:42:04Z,Yaar  apna punjabi jindabad
Ishmeet Singh Rayat,1,2023-09-23T14:38:42Z,his voice is magical
Kanchan Singh,0,2023-09-23T14:34:39Z,I just love this man ❤❤❤❤❤❤
Mansanjh kaur kandal,0,2023-09-23T14:32:48Z,ਬਹੁਤ ਖੂਬ ਕਾਕਾ ਜੀ
Parth,0,2023-09-23T14:30:42Z,Kaka natural voice more better than playback😎
Bigboss_buzz,0,2023-09-23T14:28:15Z,Amazing! Please invite elvish yadav   for interview. He is also very entertaining 😂
Rohit Pal,1,2023-09-23T14:28:01Z,Bilo bg bagiya ki kre gi bge bge ki kre gi maire ko bhi aaj din tk smjh nhi aaya 😅 kya h इसका mtlb
SACHIN NAIN,0,2023-09-23T14:26:05Z,Great
Rahul jaiswal,1,2023-09-23T14:25:50Z,alakh pandey sir ko bulaye
Rahul jaiswal,1,2023-09-23T14:25:45Z,alakh pandey sir ko bulaye
Rahul jaiswal,1,2023-09-23T14:25:35Z,alakh pandey sir ko bulaye
Ds Rahul Tiwari,0,2023-09-23T14:25:13Z,Superstar singer
keyur suthar,10,2023-09-23T14:22:53Z,"&quot;What a wonderful attitude! He can speak in Hindi, but his love for his homeland shines through in all his interviews where he speaks in Punjabi. You&#39;ve captured our hearts, Kaka. Your Content  will live on in the hearts of the people for a long time.&quot;"
Devashish Sahu,0,2023-09-23T14:22:49Z,Bekar hai Bhai sab ....
inglorious Basterd,0,2023-09-23T14:20:30Z,Daju kumoun se h ?
Basic Convent School UP,0,2023-09-23T14:20:25Z,"<a href=""https://youtube.com/shorts/TSYUQgl0ueo?si=rR6pKV-HoN2SBKhS"">https://youtube.com/shorts/TSYUQgl0ueo?si=rR6pKV-HoN2SBKhS</a>"
Rinku Jamal,1,2023-09-23T14:18:03Z,एनाईम character 😂😂
Navneet bharti,1,2023-09-23T14:17:53Z,नौटंकी न होती तो अच्छा कार्यक्रम हो सकता है
42editz.zoness,0,2023-09-23T14:17:42Z,Jai hind<br>Jay shri Ram
sd._.shareq,0,2023-09-23T14:11:22Z,"<a href=""https://www.youtube.com/watch?v=E37qXV08ef0&amp;t=37m06s"">37:06</a> John Elia Fan Spotted ❤"
RLSTUDIO'S2018,0,2023-09-23T14:10:33Z,Love you Kaka bhai ❤️❤️
Mo Abdullah,1,2023-09-23T14:09:46Z,Bahi koi kaka koi chir toh dedou koi
suraj dhiman,0,2023-09-23T13:57:35Z,"ending was superrr... <a href=""http://www.youtube.com/results?search_query=%23deepak"">#deepak</a>"
rr,0,2023-09-23T13:56:35Z,भाई हिंदी में ट्रांसलेट करके भी अपलोड करो अच्छा से समझ नही आ रहा
Aftab Khan,1,2023-09-23T13:55:37Z,I was laughing like a crazy person alone 😁 love the simplicity kaka ❤️
Abhay Rathore,0,2023-09-23T13:55:32Z,Saurabh dwivedi se ganda interviewer banne ke liye bohot mehnat karni padegi
Komal Sarpanch,0,2023-09-23T13:54:57Z,ਬਹੁਤ ਵਧੀਆ ਇੰਟਰਵਿਊ ❤❤❤
CB gamer 03,0,2023-09-23T13:53:46Z,I am electrical engineering student 😂
Kumar Diwakar,0,2023-09-23T13:52:45Z,"Kitna dukhi hu is Samy apni job ko lekar Ghar me bahut samsya hai BTC TET CTET QUALIFIED hu pichle kayi maheeno se bahut dipression me rah raha hu,but aapka interview dekh kar bahut sukoon mil gaya thodi der ke liye,😢😢😢😢😢😢"
Indian vibes,1,2023-09-23T13:52:40Z,Great man with great voice 😊
Mahtab Saifi,0,2023-09-23T13:49:41Z,Billo bagge gana Maine first time seelampur auto rikshaw mai suna tha uske baad apni life sabse yehi gaana suna continue 2 days repeat and repeat
Mr Raj,1,2023-09-23T13:44:01Z,Sir please 1 bar  @round2hell ko bulaiye na interview me❤
JiShu___🫶🏻,0,2023-09-23T13:42:03Z,Chair to de dita Bethan la
sukhwinder singh,1,2023-09-23T13:39:12Z,"Kaka veer, ❤"
Saeed Ahamad,1,2023-09-23T13:38:15Z,Kaka ❤❤❤
yuji itadori,0,2023-09-23T13:38:11Z,End lines were fabulous.I love it❤❤❤ that was a great submission lines
Gursahib Bhullar,0,2023-09-23T13:37:59Z,🧡🧡💚💚
Cooking Step By Step,0,2023-09-23T13:28:20Z,Dil khus ho Gaya<br>First time koi interview pura dekha or Suna ❤❤
AK Creator28,0,2023-09-23T13:27:19Z,Nhi khtam hona chahiye tha interview😢
कंथ-KAHANI,0,2023-09-23T13:22:26Z,Gaate vaqt... Kitni masoom smile karta ye kaka❤
HIMU k,0,2023-09-23T13:14:56Z,Isiliye mai dekh rha hu ki kaka ki madur awaz sun saku 😋
Mohd istyak ansari,0,2023-09-23T13:14:16Z,Bollo bagga bilya to ki peche ki kahani kya the bhai bata do
म.प्र. पटवारी न्यूज MP PATWARI NEWS,0,2023-09-23T13:12:12Z,Kaka ji😊😊 🙏
Satish kumar Dhundhara,0,2023-09-23T13:06:31Z,Sir ek interview fauxy news Wale bhaiya ka bhi lijiye
Manoj Chandra,0,2023-09-23T13:04:49Z,Omg❤❤❤❤❤❤❤❤ kaka❤❤❤❤
Dinesh Bhardwaj,0,2023-09-23T13:04:12Z,"SAURAB JI ,KAKA JI DIL DIL HI MAZA AA GAYA GOD BLESS"
Mayank Mewar,0,2023-09-23T13:03:51Z,Lallantop ka ye acha tha
Gaurav Sharma,0,2023-09-23T12:58:18Z,"Interview was awesome,,,Punjabi ch boliya Veera ,,swad agya,,,it needs confidence,,and finally,,closing was too good by Deepak,,❤"
HK,0,2023-09-23T12:56:21Z,❤❤❤❤❤
KAUSTUBH MULE,0,2023-09-23T12:53:08Z,Ending bohot bhari ki anchor ne 😊
jagadeesh,1,2023-09-23T12:52:48Z,इतनी काम उम्र मे इतनी गहरी समझ किसी किसी को ही आती है.. 👍🏽👍🏽
Raaazzz,0,2023-09-23T12:45:44Z,Kake nu koi samj nai skda..thought and personality next level....
Ramesh sarmal,0,2023-09-23T12:39:58Z,Bagge ka matalab gora hota hai Punjabi sfaid chamdi<br>Billya word use hua hai billi ankho walo ko<br>Billo bagge billya da ki kregi<br>Matlab Gore ladko ka kya krogi
DeepS,1,2023-09-23T12:39:17Z,"Unfortunately , Bollywood’s music benchmark is of vulgarity like “Ik Raat Bita”, “Choli ke Peeche” etc. Such gutter songs have ZERO acceptance in Punjabi Music industry. Punjabi Music is about immensely deep and honest emotions and several miles ahead of Bollywood"
Harman Sahota,0,2023-09-23T12:37:50Z,Yrr mere veer nu chaa ni ditti 🥺🥺17mint chle gye
Gurdeep Singh,0,2023-09-23T12:30:06Z,Sidhu ❤
ʀᴏʙɪɴ ʀᴀᴍɢᴀʀʜɪᴀ,0,2023-09-23T12:27:54Z,Mᴀᴢᴀ
Badshah,0,2023-09-23T12:27:30Z,वाह क्या ending की 😅😅😅❤❤
Unique7,0,2023-09-23T12:17:20Z,My favourite singer newly newly
prakash khetariya,0,2023-09-23T12:16:59Z,Gujarat me chai pati ke powder ko hi bhuki bolte he sirji koi nase ki chij nahi he 😅😅😅
Factology,0,2023-09-23T12:16:49Z,love you kaka
ANOOP GULATI,0,2023-09-23T12:16:40Z,So real bro❤🎉
THE RR VLOGS,0,2023-09-23T12:16:22Z,Kaka pajiii❤❤❤❤❤❤❤❤❤love from bhopal ❤❤❤❤❤❤❤❤❤
Irfan Ahamad,0,2023-09-23T12:12:43Z,Kaka❤❤
Browñ Official,0,2023-09-23T12:10:42Z,Big fan kaka
DiNEsH TirKeY OD,0,2023-09-23T12:10:10Z,Love his song bru
Laddi Bk,0,2023-09-23T12:09:24Z,❤❤❤❤ bohat gaint Sara staaf bohat gaint a
Harish Choudhary,0,2023-09-23T12:05:15Z,"Total team is really very emotional strong, and kaka is very emotional intelligent person what I feal in interview"
sk dreams,0,2023-09-23T11:56:32Z,Jaldi waha se hato aur lal ladki p focus kro
AAlok Tripathi Radhey,0,2023-09-23T11:52:18Z,"Isko interview kyo kahe, stand up declare kar dena chahiye"
Paramveer singh Dhaliwal,0,2023-09-23T11:49:41Z,We support our hero subh ..punjab punjabi punjabiyat zindabaad
